,location,total_sqft,bath,price,bhk
2205,Electronic City,1200.0,2.0,34.0,2
2206,Electronic City,1175.0,2.0,47.0,2
2207,Electronic City,435.0,1.0,22.0,1
2208,Electronic City,1500.0,2.0,63.0,3
2209,Electronic City,1039.0,2.0,50.0,2
2210,Electronic City,770.0,1.0,39.9,2
2211,Electronic City,919.0,2.0,35.0,2
2212,Electronic City,550.0,1.0,15.0,2
2213,Electronic City,1128.0,2.0,64.0,2
2214,Electronic City,605.0,1.0,13.31,1
2215,Electronic City,1159.0,2.0,38.0,3
2216,Electronic City,530.0,1.0,13.5,1
2217,Electronic City,1070.0,2.0,53.0,2
2218,Electronic City,1025.0,1.0,26.63,2
2219,Electronic City,2400.0,2.0,78.0,3
2220,Electronic City,1571.0,3.0,83.0,3
2221,Electronic City,1470.0,2.0,44.1,3
2222,Electronic City,1350.0,3.0,66.0,3
2223,Electronic City,1652.0,3.0,110.0,3
2224,Electronic City,1320.0,2.0,38.12,3
2225,Electronic City,1090.0,2.0,31.48,2
2226,Electronic City,1050.0,2.0,39.0,3
2227,Electronic City,1128.0,2.0,65.58,2
2228,Electronic City,635.0,1.0,28.0,1
2229,Electronic City,1128.0,2.0,65.4,2
2230,Electronic City,1096.0,2.0,39.0,2
2231,Electronic City,1150.0,2.0,38.0,2
2232,Electronic City,1355.0,2.0,72.9,2
2233,Electronic City,1200.0,2.0,30.0,2
2234,Electronic City,1150.0,2.0,35.0,2
2235,Electronic City,1165.0,2.0,33.64,2
2236,Electronic City,1609.0,3.0,115.0,3
2237,Electronic City,770.0,1.0,35.0,2
2238,Electronic City,1020.0,2.0,29.45,2
2239,Electronic City,865.0,2.0,40.0,2
2240,Electronic City,800.0,2.0,32.0,2
2241,Electronic City,970.0,2.0,34.0,2
2242,Electronic City,1108.0,2.0,63.0,2
2243,Electronic City,630.0,1.0,40.5,1
2244,Electronic City,1100.0,2.0,41.0,2
2245,Electronic City,975.0,2.0,32.0,2
2246,Electronic City,605.0,1.0,22.0,1
2247,Electronic City,1142.0,2.0,35.0,2
2248,Electronic City,1070.0,2.0,48.0,2
2249,Electronic City,1160.0,2.0,42.0,3
2250,Electronic City,1360.0,2.0,70.0,3
2251,Electronic City,635.0,1.0,28.0,1
2252,Electronic City,1128.0,2.0,65.45,2
2253,Electronic City,890.0,2.0,40.0,2
2254,Electronic City,1065.0,2.0,30.75,2
2255,Electronic City,1127.0,2.0,32.0,2
2256,Electronic City,825.0,2.0,35.0,2
2257,Electronic City,1200.0,2.0,40.5,2
2258,Electronic City,1360.0,2.0,58.0,3
2259,Electronic City,1400.0,2.0,40.45,3
2260,Electronic City,1065.0,2.0,30.76,2
2261,Electronic City,630.0,1.0,33.7,1
2262,Electronic City,1025.0,2.0,29.61,2
2263,Electronic City,1160.0,2.0,42.0,3
2264,Electronic City,660.0,1.0,16.5,2
2265,Electronic City,1400.0,3.0,90.0,3
2266,Electronic City,1287.0,3.0,55.0,3
2267,Electronic City,1258.0,2.0,85.5,2
2268,Electronic City,1386.0,2.0,85.0,2
2269,Electronic City,550.0,1.0,27.0,1
2270,Electronic City,1025.0,2.0,50.0,2
2271,Electronic City,1140.0,2.0,33.84,2
2272,Electronic City,1070.0,2.0,55.0,2
2273,Electronic City,1342.0,2.0,72.0,2
2274,Electronic City,1275.0,3.0,70.0,3
2275,Electronic City,770.0,1.0,38.0,2
2276,Electronic City,1200.0,2.0,34.65,2
2277,Electronic City,1005.0,2.0,39.77,2
2278,Electronic City,1110.0,2.0,39.9,2
2279,Electronic City,660.0,1.0,23.0,2
2280,Electronic City,1644.0,3.0,92.59,3
2281,Electronic City,1250.0,2.0,62.0,2
2282,Electronic City,1020.0,2.0,30.27,2
2283,Electronic City,1025.0,2.0,29.6,2
2284,Electronic City,418.0,1.0,12.0,1
2285,Electronic City,1128.0,2.0,64.8,2
2286,Electronic City,1220.0,2.0,35.25,3
2287,Electronic City,1220.0,2.0,35.23,3
2288,Electronic City,1060.0,2.0,55.0,2
2289,Electronic City,710.0,1.0,40.42,1
2290,Electronic City,1000.0,2.0,29.95,2
2291,Electronic City,870.0,2.0,24.0,2
2292,Electronic City,1275.0,3.0,63.43,3
2293,Electronic City,1518.0,3.0,75.0,3
2294,Electronic City,1090.0,2.0,31.48,1
2295,Electronic City,1140.0,2.0,32.92,2
2296,Electronic City,1125.0,2.0,32.49,2
2297,Electronic City,1060.0,2.0,55.0,2
2298,Electronic City,1200.0,2.0,34.66,2
2299,Electronic City,1353.0,2.0,75.0,2
2300,Electronic City,660.0,1.0,18.0,2
2301,Electronic City,1128.0,2.0,67.0,2
2302,Electronic City,1070.0,2.0,57.0,2
2303,Electronic City,1700.0,3.0,90.0,3
2304,Electronic City,1521.0,2.0,57.5,3
2305,Electronic City,750.0,1.0,35.0,1
2306,Electronic City,1210.0,2.0,55.0,2
2307,Electronic City,1070.0,2.0,60.0,2
2308,Electronic City,1400.0,2.0,40.44,3
2309,Electronic City,1190.0,2.0,42.0,2
2310,Electronic City,880.0,2.0,19.0,2
2311,Electronic City,1150.0,2.0,38.08,2
2312,Electronic City,550.0,1.0,16.0,2
2313,Electronic City,1615.0,3.0,97.0,3
2314,Electronic City,1165.0,2.0,33.65,2
2315,Electronic City,1221.0,2.0,68.0,2
2316,Electronic City,970.0,2.0,35.0,2
2317,Electronic City,1500.0,3.0,73.0,3
2318,Electronic City,995.0,2.0,48.0,2
2319,Electronic City,1342.0,2.0,90.0,2
2320,Electronic City,1320.0,2.0,38.12,3
2321,Electronic City,550.0,2.0,16.0,2
2322,Electronic City,1128.0,2.0,63.5,2
2323,Electronic City,589.0,1.0,29.0,1
2324,Electronic City,1125.0,2.0,28.13,2
2325,Electronic City,825.0,2.0,30.0,2
2326,Electronic City,1575.0,3.0,94.5,3
2327,Electronic City,1070.0,2.0,48.0,2
2328,Electronic City,1025.0,2.0,54.0,2
2329,Electronic City,1500.0,2.0,70.0,3
2330,Electronic City,1500.0,2.0,64.5,3
2331,Electronic City,1140.0,2.0,32.93,2
2332,Electronic City,2093.0,4.0,134.0,4
2333,Electronic City,750.0,2.0,19.5,2
2334,Electronic City,1355.0,2.0,73.0,2
2335,Electronic City,1360.0,2.0,64.99,3
2336,Electronic City,1060.0,2.0,52.0,2
2337,Electronic City Phase II,1056.0,2.0,39.07,2
2338,Electronic City Phase II,1020.0,2.0,30.6,2
2339,Electronic City Phase II,1069.0,2.0,45.0,2
2340,Electronic City Phase II,630.0,1.0,28.35,1
2341,Electronic City Phase II,1220.0,2.0,35.23,3
2342,Electronic City Phase II,1000.0,2.0,25.0,2
2343,Electronic City Phase II,1090.0,2.0,28.34,2
2344,Electronic City Phase II,2225.0,4.0,98.88,4
2345,Electronic City Phase II,1400.0,2.0,40.43,3
2346,Electronic City Phase II,775.0,2.0,38.0,2
2347,Electronic City Phase II,1266.0,2.0,59.0,2
2348,Electronic City Phase II,1000.0,2.0,28.88,2
2349,Electronic City Phase II,1320.0,2.0,38.13,3
2350,Electronic City Phase II,1220.0,3.0,35.23,3
2351,Electronic City Phase II,972.0,2.0,44.0,2
2352,Electronic City Phase II,1400.0,2.0,40.43,3
2353,Electronic City Phase II,1031.0,2.0,55.0,2
2354,Electronic City Phase II,1003.0,2.0,40.6,2
2355,Electronic City Phase II,545.0,1.0,27.0,2
2356,Electronic City Phase II,1031.0,2.0,56.35,2
2357,Electronic City Phase II,1320.0,2.0,38.12,3
2358,Electronic City Phase II,1395.0,2.0,62.78,3
2359,Electronic City Phase II,1160.0,2.0,33.5,2
2360,Electronic City Phase II,1065.0,2.0,30.75,2
2361,Electronic City Phase II,1219.0,2.0,61.25,2
2362,Electronic City Phase II,1400.0,2.0,41.58,3
2363,Electronic City Phase II,1000.0,2.0,28.88,2
2364,Electronic City Phase II,1790.0,3.0,100.0,3
2365,Electronic City Phase II,769.0,2.0,40.0,2
2366,Electronic City Phase II,1400.0,2.0,40.43,3
2367,Electronic City Phase II,900.0,2.0,32.5,2
2368,Electronic City Phase II,1329.0,2.0,41.0,3
2369,Electronic City Phase II,1220.0,3.0,35.23,3
2370,Electronic City Phase II,993.0,2.0,50.0,3
2371,Electronic City Phase II,1418.0,3.0,52.47,3
2372,Electronic City Phase II,1070.0,2.0,45.0,2
2373,Electronic City Phase II,1310.0,2.0,32.75,3
2374,Electronic City Phase II,1310.0,2.0,37.83,3
2375,Electronic City Phase II,1140.0,2.0,33.06,2
2376,Electronic City Phase II,1089.0,2.0,32.67,2
2377,Electronic City Phase II,1031.0,2.0,55.0,2
2378,Electronic City Phase II,1253.0,2.0,65.8,2
2379,Electronic City Phase II,1400.0,2.0,40.44,3
2380,Electronic City Phase II,1160.0,2.0,33.5,2
2381,Electronic City Phase II,975.0,2.0,45.0,3
2382,Electronic City Phase II,1116.0,2.0,37.0,2
2383,Electronic City Phase II,1125.0,2.0,29.25,2
2384,Electronic City Phase II,1000.0,2.0,28.88,2
2385,Electronic City Phase II,1000.0,2.0,28.88,2
2386,Electronic City Phase II,1000.0,2.0,28.88,2
2387,Electronic City Phase II,1165.0,2.0,30.29,2
2388,Electronic City Phase II,3550.0,2.0,167.5,4
2389,Electronic City Phase II,1031.0,2.0,53.0,2
2390,Electronic City Phase II,1611.0,2.0,48.33,3
2391,Electronic City Phase II,1065.0,2.0,30.88,2
2392,Electronic City Phase II,1220.0,3.0,36.6,3
2393,Electronic City Phase II,1549.0,3.0,80.0,3
2394,Electronic City Phase II,1065.0,2.0,56.13,2
2395,Electronic City Phase II,1320.0,2.0,38.13,3
2396,Electronic City Phase II,920.0,2.0,26.0,2
2397,Electronic City Phase II,1140.0,2.0,33.84,2
2398,Electronic City Phase II,1219.0,2.0,61.26,2
2399,Electronic City Phase II,1252.0,2.0,65.0,3
2400,Electronic City Phase II,875.0,2.0,40.0,3
2401,Electronic City Phase II,1125.0,2.0,32.49,2
2402,Electronic City Phase II,1310.0,2.0,37.83,3
2403,Electronic City Phase II,1286.0,2.0,69.0,2
2404,Electronic City Phase II,1220.0,2.0,36.21,3
2405,Electronic City Phase II,1140.0,2.0,32.92,2
2406,Electronic City Phase II,1116.0,2.0,40.0,2
2407,Electronic City Phase II,1150.0,3.0,46.0,3
2408,Electronic City Phase II,1192.0,2.0,47.0,3
2409,Electronic City Phase II,1502.0,3.0,50.0,3
2410,Electronic City Phase II,1020.0,2.0,32.0,2
2411,Electronic City Phase II,1900.0,3.0,97.0,4
2412,Electronic City Phase II,1020.0,2.0,27.43,2
2413,Electronic City Phase II,1025.0,2.0,26.65,2
2414,Electronic City Phase II,545.0,1.0,29.0,2
2415,Electronic City Phase II,1020.0,2.0,29.45,2
2416,Electronic City Phase II,1000.0,2.0,28.88,2
2417,Electronic City Phase II,1310.0,2.0,37.84,3
2418,Electronic City Phase II,1140.0,2.0,28.5,2
2419,Electronic City Phase II,1125.0,2.0,32.49,2
2420,Electronic City Phase II,1200.0,2.0,34.65,2
2421,Electronic City Phase II,1160.0,2.0,52.2,2
2422,Electronic City Phase II,1244.0,2.0,55.0,2
2423,Electronic City Phase II,1160.0,2.0,33.51,2
2424,Electronic City Phase II,1220.0,3.0,35.25,3
2425,Electronic City Phase II,1625.0,2.0,48.75,3
2426,Electronic City Phase II,972.0,2.0,40.0,2
2427,Electronic City Phase II,1160.0,2.0,33.51,2
2428,Electronic City Phase II,1400.0,2.0,40.45,3
2429,Electronic City Phase II,1090.0,2.0,31.48,2
2430,Electronic City Phase II,1140.0,2.0,32.92,2
2431,Electronic City Phase II,650.0,1.0,35.0,1
2432,Electronic City Phase II,1155.0,2.0,57.0,2
2433,Electronic City Phase II,1800.0,3.0,92.0,3
2434,Electronic City Phase II,1300.0,2.0,28.0,2
2435,Electronic City Phase II,1940.0,4.0,116.0,3
2436,Electronic City Phase II,1160.0,2.0,33.5,2
2437,Electronic City Phase II,1025.0,2.0,29.6,2
2438,Electronic City Phase II,829.0,2.0,22.8,2
2439,Electronic City Phase II,2187.5,4.0,105.0,4
2440,Electronic City Phase II,1252.0,2.0,67.0,2
2441,Electronic City Phase II,1320.0,2.0,38.12,3
2442,Electronic City Phase II,1125.0,2.0,32.63,2
2443,Electronic City Phase II,1140.0,2.0,34.0,2
2444,Electronic City Phase II,1310.0,2.0,37.84,3
2445,Electronic City Phase II,1400.0,2.0,40.43,3
2446,Electronic City Phase II,1252.0,2.0,65.0,3
2447,Electronic City Phase II,1135.0,2.0,46.0,2
2448,Electronic City Phase II,1305.0,3.0,65.0,3
2449,Electronic City Phase II,1165.0,2.0,33.64,2
2450,Electronic City Phase II,1400.0,2.0,40.44,3
2451,Electronic City Phase II,1336.0,2.0,50.35,3
2452,Electronic City Phase II,575.0,1.0,16.75,1
2453,Electronic City Phase II,925.0,2.0,49.82,3
2454,Electronic City Phase II,1065.0,2.0,30.76,2
2455,Electronic City Phase II,1065.0,2.0,30.75,2
2456,Electronic City Phase II,1140.0,2.0,33.06,2
2457,Electronic City Phase II,911.0,2.0,26.5,2
2458,Electronic City Phase II,1200.0,2.0,34.65,2
2459,Electronic City Phase II,1031.0,2.0,54.48,2
2460,Electronic City Phase II,545.0,1.0,28.0,2
2461,Electronic City Phase II,1310.0,2.0,37.83,3
2462,Electronic City Phase II,1651.0,3.0,49.53,3
2463,Electronics City Phase 1,1070.0,2.0,45.5,2
2464,Electronics City Phase 1,1475.0,3.0,78.29,3
2465,Electronics City Phase 1,1490.0,3.0,78.8,3
2466,Electronics City Phase 1,1113.27,2.0,53.0,2
2467,Electronics City Phase 1,1490.0,3.0,84.0,3
2468,Electronics City Phase 1,1175.0,2.0,51.47,2
2469,Electronics City Phase 1,1160.0,2.0,52.0,2
2470,Electronics City Phase 1,920.0,2.0,33.0,2
2471,Electronics City Phase 1,1750.0,3.0,84.0,3
2472,Electronics City Phase 1,1350.0,3.0,55.0,3
2473,Electronics City Phase 1,940.0,2.0,40.0,2
2474,Electronics City Phase 1,1015.0,2.0,56.0,2
2475,Electronics City Phase 1,1595.0,3.0,75.0,3
2476,Electronics City Phase 1,1515.0,2.0,80.91,3
2477,Electronics City Phase 1,995.0,2.0,46.0,2
2478,Electronics City Phase 1,1555.0,2.0,82.0,3
2479,Electronics City Phase 1,1340.0,2.0,75.0,2
2480,Electronics City Phase 1,650.0,1.0,23.0,1
2481,Electronics City Phase 1,1124.0,2.0,55.0,3
2482,Electronics City Phase 1,1175.0,2.0,57.0,2
2483,Electronics City Phase 1,755.0,1.0,42.41,1
2484,Electronics City Phase 1,580.0,1.0,27.0,1
2485,Electronics City Phase 1,940.0,2.0,49.0,2
2486,Electronics City Phase 1,1335.0,2.0,67.0,2
2487,Electronics City Phase 1,1175.0,2.0,69.0,2
2488,Electronics City Phase 1,1113.12,2.0,55.0,2
2489,Electronics City Phase 1,995.0,2.0,42.0,2
2490,Electronics City Phase 1,1350.0,3.0,71.0,3
2491,Electronics City Phase 1,1445.0,2.0,56.0,3
2492,Electronics City Phase 1,995.0,2.0,49.8,2
2493,Electronics City Phase 1,635.0,1.0,26.0,1
2494,Electronics City Phase 1,1190.0,2.0,68.0,2
2495,Electronics City Phase 1,1085.0,2.0,46.0,2
2496,Electronics City Phase 1,1450.0,3.0,72.54,3
2497,Electronics City Phase 1,360.0,1.0,16.9,1
2498,Electronics City Phase 1,638.0,1.0,32.0,1
2499,Electronics City Phase 1,1175.0,2.0,64.98,2
2500,Electronics City Phase 1,585.0,1.0,21.0,1
2501,Electronics City Phase 1,1200.0,2.0,59.76,2
2502,Electronics City Phase 1,1145.0,2.0,54.0,2
2503,Electronics City Phase 1,1125.0,2.0,65.0,2
2504,Electronics City Phase 1,1522.5,2.0,60.75,3
2505,Electronics City Phase 1,1550.0,2.0,82.0,3
2506,Electronics City Phase 1,1175.0,2.0,50.0,2
2507,Electronics City Phase 1,865.0,2.0,40.0,2
2508,Electronics City Phase 1,1450.0,3.0,70.0,3
2509,Electronics City Phase 1,1450.0,2.0,63.51,3
2510,Electronics City Phase 1,1450.0,3.0,58.0,3
2511,Electronics City Phase 1,1800.0,3.0,93.0,3
2512,Electronics City Phase 1,1314.0,2.0,60.0,2
2513,Electronics City Phase 1,1170.0,2.0,62.0,2
2514,Electronics City Phase 1,1450.0,3.0,79.0,3
2515,Electronics City Phase 1,940.0,2.0,48.0,2
2516,Electronics City Phase 1,940.0,2.0,44.0,2
2517,Electronics City Phase 1,1300.0,2.0,67.0,2
2518,Electronics City Phase 1,1028.0,2.0,51.0,2
2519,Electronics City Phase 1,1080.0,2.0,46.0,2
2520,Electronics City Phase 1,1205.0,2.0,60.0,2
2521,Electronics City Phase 1,1900.0,3.0,85.0,3
2522,Electronics City Phase 1,1305.0,2.0,67.0,2
2523,Electronics City Phase 1,755.0,1.0,30.12,1
2524,Electronics City Phase 1,1175.0,2.0,60.0,2
2525,Frazer Town,1700.0,3.0,180.0,3
2526,Frazer Town,1870.0,3.0,185.0,3
2527,Frazer Town,1750.0,3.0,150.0,3
2528,Frazer Town,4850.0,6.0,385.0,4
2529,Frazer Town,2000.0,3.0,200.0,3
2530,Frazer Town,3500.0,4.0,330.0,3
2531,Frazer Town,2350.0,4.0,285.0,3
2532,Frazer Town,1550.0,2.0,140.0,2
2533,Frazer Town,1900.0,4.0,145.0,3
2534,Frazer Town,2560.0,3.0,265.0,3
2535,Frazer Town,2400.0,3.0,260.0,3
2536,Frazer Town,2560.0,3.0,288.0,3
2537,Frazer Town,3436.0,5.0,341.0,4
2538,Frazer Town,4856.0,5.0,410.0,4
2539,Frazer Town,1315.0,2.0,140.0,2
2540,Frazer Town,1706.0,3.0,154.0,3
2541,Frazer Town,2079.0,3.0,220.0,3
2542,Frazer Town,3435.0,2.0,341.0,4
2543,Frazer Town,3436.0,5.0,345.0,4
2544,Frazer Town,3100.0,3.0,400.0,3
2545,Frazer Town,1180.0,2.0,105.0,2
2546,Frazer Town,2900.0,4.0,325.0,4
2547,Frazer Town,1870.0,3.0,180.0,3
2548,Frazer Town,896.0,1.0,100.0,1
2549,Frazer Town,1420.0,2.0,120.0,2
2550,GM Palaya,1820.0,2.0,86.0,3
2551,GM Palaya,1225.0,2.0,47.0,2
2552,GM Palaya,1140.0,2.0,48.95,2
2553,GM Palaya,1315.0,2.0,65.0,3
2554,GM Palaya,1315.0,3.0,65.0,3
2555,GM Palaya,1315.0,3.0,64.0,3
2556,GM Palaya,1735.0,3.0,70.0,3
2557,GM Palaya,1643.0,2.0,70.0,3
2558,Garudachar Palya,1325.0,2.0,60.8,3
2559,Garudachar Palya,1060.0,2.0,48.7,2
2560,Garudachar Palya,1150.0,2.0,52.75,2
2561,Garudachar Palya,1295.0,2.0,59.5,3
2562,Garudachar Palya,1320.0,2.0,60.6,3
2563,Garudachar Palya,1295.0,2.0,59.5,3
2564,Garudachar Palya,1150.0,2.0,52.8,2
2565,Garudachar Palya,1150.0,2.0,52.8,2
2566,Garudachar Palya,1060.0,2.0,48.5,2
2567,Garudachar Palya,1150.0,2.0,52.5,2
2568,Garudachar Palya,1325.0,2.0,60.8,3
2569,Garudachar Palya,1060.0,2.0,48.66,2
2570,Garudachar Palya,1150.0,2.0,52.0,2
2571,Garudachar Palya,1154.0,2.0,51.8,2
2572,Garudachar Palya,1325.0,2.0,60.0,3
2573,Giri Nagar,880.0,3.0,140.0,3
2574,Giri Nagar,2400.0,4.0,400.0,4
2575,Giri Nagar,1800.0,3.0,252.0,3
2576,Giri Nagar,1350.0,3.0,240.0,3
2577,Giri Nagar,2400.0,4.0,400.0,4
2578,Giri Nagar,3000.0,4.0,375.0,6
2579,Giri Nagar,2400.0,6.0,400.0,6
2580,Giri Nagar,600.0,6.0,100.0,6
2581,Giri Nagar,1120.0,4.0,175.0,4
2582,Giri Nagar,4000.0,3.0,750.0,4
2583,Giri Nagar,1200.0,3.0,175.0,6
2584,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2585,Gollarapalya Hosahalli,1408.0,3.0,62.0,3
2586,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2587,Gollarapalya Hosahalli,1318.0,3.0,54.0,3
2588,Gollarapalya Hosahalli,861.0,2.0,36.5,2
2589,Gollarapalya Hosahalli,1320.0,3.0,60.0,3
2590,Gollarapalya Hosahalli,1345.0,3.0,60.0,3
2591,Gollarapalya Hosahalli,1905.0,3.0,86.0,4
2592,Gollarapalya Hosahalli,1318.0,3.0,56.0,3
2593,Gollarapalya Hosahalli,1129.0,2.0,50.0,2
2594,Gottigere,1100.0,2.0,40.0,2
2595,Gottigere,967.0,2.0,45.0,2
2596,Gottigere,1618.0,3.0,82.5,3
2597,Gottigere,1222.0,2.0,63.0,2
2598,Gottigere,1600.0,2.0,55.0,3
2599,Gottigere,1300.0,3.0,65.0,3
2600,Gottigere,950.0,2.0,38.0,2
2601,Gottigere,1153.0,2.0,48.5,2
2602,Gottigere,812.0,1.0,26.0,1
2603,Gottigere,2000.0,4.0,82.0,4
2604,Gottigere,1460.0,2.0,65.0,3
2605,Gottigere,1500.0,3.0,70.0,3
2606,Gottigere,1621.0,3.0,72.0,3
2607,Gottigere,812.0,1.0,26.0,1
2608,Gottigere,990.0,2.0,40.0,2
2609,Gottigere,1235.0,2.0,63.0,2
2610,Gottigere,1385.0,3.0,64.0,3
2611,Gottigere,1000.0,2.0,35.0,2
2612,Gottigere,1010.0,2.0,35.0,2
2613,Gottigere,1385.0,2.0,50.0,3
2614,Gottigere,1425.0,2.0,47.0,3
2615,Gottigere,1435.0,2.0,62.0,3
2616,Gottigere,945.0,2.0,45.0,2
2617,Gottigere,1400.0,2.0,50.0,3
2618,Gottigere,2500.0,3.0,120.0,4
2619,Gottigere,1230.0,2.0,52.0,3
2620,Gottigere,1120.0,2.0,50.0,2
2621,Gottigere,1500.0,3.0,63.0,3
2622,Gottigere,1200.0,2.0,40.0,2
2623,Gottigere,1280.0,2.0,61.0,2
2624,Gottigere,1205.0,2.0,56.58,2
2625,Gottigere,1170.0,2.0,40.0,2
2626,Gottigere,3000.0,3.0,132.0,4
2627,Gottigere,1613.0,3.0,72.0,3
2628,Gottigere,1110.0,2.0,36.25,2
2629,Gottigere,1245.0,2.0,59.0,2
2630,Gottigere,1200.0,2.0,50.0,2
2631,Green Glen Layout,1670.0,3.0,120.0,3
2632,Green Glen Layout,3250.0,4.0,230.0,4
2633,Green Glen Layout,1776.42,3.0,105.0,3
2634,Green Glen Layout,3250.0,4.0,230.0,4
2635,Green Glen Layout,940.0,2.0,56.8,2
2636,Green Glen Layout,1075.0,2.0,60.0,2
2637,Green Glen Layout,1715.0,3.0,115.0,3
2638,Green Glen Layout,1751.0,2.0,115.0,3
2639,Green Glen Layout,1750.0,3.0,130.0,3
2640,Green Glen Layout,1530.0,3.0,105.0,3
2641,Green Glen Layout,1752.0,3.0,105.0,3
2642,Green Glen Layout,1680.0,4.0,95.0,3
2643,Green Glen Layout,1728.0,3.0,125.0,3
2644,Green Glen Layout,1645.0,3.0,110.0,3
2645,Green Glen Layout,1517.0,3.0,100.0,3
2646,Green Glen Layout,3150.0,4.0,218.0,4
2647,Green Glen Layout,3270.0,4.0,205.0,4
2648,Green Glen Layout,1750.0,3.0,120.0,3
2649,Green Glen Layout,1751.0,3.0,115.0,3
2650,Green Glen Layout,1750.0,3.0,105.0,3
2651,Green Glen Layout,1885.0,3.0,135.0,3
2652,Green Glen Layout,1715.0,3.0,120.0,3
2653,Green Glen Layout,1623.29,2.0,105.0,3
2654,Green Glen Layout,1715.0,3.0,115.0,3
2655,Green Glen Layout,1715.0,3.0,105.0,3
2656,Green Glen Layout,1600.0,3.0,105.0,3
2657,Green Glen Layout,1717.0,3.0,125.0,3
2658,Green Glen Layout,1250.0,2.0,75.0,2
2659,Green Glen Layout,1715.0,3.0,112.0,3
2660,Gubbalala,1470.0,2.0,82.0,3
2661,Gubbalala,1745.0,3.0,125.0,3
2662,Gubbalala,1745.0,3.0,104.0,3
2663,Gubbalala,1745.0,3.0,115.0,3
2664,Gubbalala,1745.0,3.0,110.0,3
2665,Gubbalala,1650.0,3.0,71.0,3
2666,Gubbalala,2570.0,4.0,141.0,5
2667,Gubbalala,1205.0,2.0,70.0,2
2668,Gubbalala,1435.0,2.0,80.0,3
2669,Gubbalala,1475.0,2.0,80.0,2
2670,Gubbalala,2000.0,4.0,85.0,4
2671,Gubbalala,1100.0,2.0,49.5,2
2672,Gubbalala,1060.0,2.0,46.0,2
2673,Gubbalala,2000.0,3.0,125.0,3
2674,Gubbalala,4000.0,5.0,195.0,4
2675,Gubbalala,1745.0,3.0,130.0,3
2676,Gubbalala,1285.0,2.0,90.0,2
2677,Gunjur,1140.0,2.0,43.0,2
2678,Gunjur,1600.0,3.0,75.0,3
2679,Gunjur,2000.0,3.0,95.0,4
2680,Gunjur,1140.0,2.0,49.11,2
2681,Gunjur,1195.0,2.0,44.0,2
2682,Gunjur,1457.0,2.0,60.0,2
2683,Gunjur,1080.0,2.0,41.0,2
2684,Gunjur,2132.0,3.0,80.0,3
2685,Gunjur,1800.0,3.0,70.0,3
2686,Gunjur,1175.0,2.0,43.48,2
2687,Gunjur,1362.0,3.0,62.63,3
2688,Gunjur,1071.0,2.0,51.0,2
2689,Gunjur,1063.0,2.0,40.0,2
2690,Gunjur,1235.0,2.0,52.76,2
2691,Gunjur,1362.0,3.0,62.63,3
2692,Gunjur,1362.0,3.0,62.63,3
2693,Gunjur,1457.0,2.0,60.0,2
2694,HAL 2nd Stage,1490.0,2.0,300.0,3
2695,HAL 2nd Stage,600.0,3.0,145.0,2
2696,HAL 2nd Stage,2700.0,3.0,500.0,3
2697,HAL 2nd Stage,1000.0,7.0,250.0,7
2698,HAL 2nd Stage,2280.0,4.0,615.0,4
2699,HAL 2nd Stage,1000.0,7.0,260.0,8
2700,HAL 2nd Stage,2040.0,4.0,500.0,5
2701,HBR Layout,675.0,3.0,59.0,4
2702,HBR Layout,2800.0,2.0,200.0,3
2703,HBR Layout,1722.0,3.0,95.0,3
2704,HBR Layout,1200.0,4.0,120.0,4
2705,HBR Layout,1200.0,2.0,60.0,2
2706,HBR Layout,1004.0,2.0,49.0,2
2707,HBR Layout,1783.0,3.0,125.0,3
2708,HBR Layout,1656.0,3.0,90.0,3
2709,HBR Layout,1089.0,2.0,60.0,2
2710,HBR Layout,2400.0,5.0,320.0,4
2711,HBR Layout,1700.0,3.0,110.0,3
2712,HBR Layout,1198.0,2.0,65.0,2
2713,HBR Layout,1200.0,4.0,115.0,4
2714,HBR Layout,1800.0,2.0,230.0,3
2715,HBR Layout,1200.0,2.0,120.0,2
2716,HBR Layout,1832.0,3.0,160.0,3
2717,HRBR Layout,2000.0,4.0,300.0,4
2718,HRBR Layout,1374.0,2.0,95.0,2
2719,HRBR Layout,1440.0,2.0,98.0,2
2720,HRBR Layout,1567.0,3.0,90.0,3
2721,HRBR Layout,2800.0,3.0,250.0,3
2722,HRBR Layout,1210.0,2.0,75.0,2
2723,HRBR Layout,1200.0,2.0,170.0,4
2724,HRBR Layout,1265.0,2.0,78.0,2
2725,HRBR Layout,1200.0,3.0,180.0,4
2726,HRBR Layout,1170.0,2.0,75.0,2
2727,HRBR Layout,1335.0,2.0,87.0,3
2728,HRBR Layout,1900.0,3.0,90.0,4
2729,HRBR Layout,1625.0,3.0,120.0,3
2730,HRBR Layout,1301.0,2.0,120.0,2
2731,HRBR Layout,1145.0,2.0,68.5,2
2732,HRBR Layout,1300.0,2.0,90.0,2
2733,HSR Layout,1400.0,3.0,56.0,3
2734,HSR Layout,1372.0,2.0,68.0,2
2735,HSR Layout,1430.0,2.0,65.0,3
2736,HSR Layout,1475.0,3.0,75.0,3
2737,HSR Layout,1467.0,2.0,55.0,2
2738,HSR Layout,1140.0,2.0,46.0,2
2739,HSR Layout,1372.0,2.0,61.0,2
2740,HSR Layout,1750.0,3.0,95.0,3
